Time [s],Channel 0,Channel 1,SDA_O,SDA_T,SCL_O,SCL_T,ena,busy
-2.083047292,1,1,0,1,1,1,0,0
-2.083005625,1,1,0,1,0,1,0,0
-2.082963958,1,1,0,1,1,1,0,0
-2.082922250,1,1,0,1,0,1,0,0
-2.082880583,1,1,0,1,1,1,0,0
-2.082838875,1,1,0,1,0,1,0,0
-2.082797208,1,1,0,1,1,1,0,0
-2.082755542,1,1,0,1,0,1,0,0
-2.082713833,1,1,0,1,1,1,0,0
-2.082672167,1,1,0,1,0,1,0,0
-2.082630500,1,1,0,1,1,1,0,0
-2.082588792,1,1,0,1,0,1,0,0
-2.082547125,1,1,0,1,1,1,0,0
-2.082505417,1,1,0,1,0,1,0,0
-2.082463750,1,1,0,1,1,1,0,0
-2.082422083,1,1,0,1,0,1,0,0
-2.082380375,1,1,0,1,1,1,0,0
-2.082338708,1,1,0,1,0,1,0,0
-2.082297000,1,1,0,1,1,1,0,0
-2.082255333,1,1,0,1,0,1,0,0
-2.082213667,1,1,0,1,1,1,0,0
-2.082171958,1,1,0,1,0,1,0,0
-2.082130292,1,1,0,1,1,1,0,0
-2.082088625,1,1,0,1,0,1,0,0
-2.082046917,1,1,0,1,1,1,0,0
-2.082005250,1,1,0,1,0,1,0,0
-2.081963542,1,1,0,1,1,1,0,0
-2.081921875,1,1,0,1,0,1,0,0
-2.081880208,1,1,0,1,1,1,0,0
-2.081838500,1,1,0,1,0,1,0,0
-2.081796833,1,1,0,1,1,1,0,0
-2.081755125,1,1,0,1,0,1,0,0
-2.081713458,1,1,0,1,1,1,0,0
-2.081671792,1,1,0,1,0,1,0,0
-2.081630083,1,1,0,1,1,1,0,0
-2.081588417,1,1,0,1,0,1,0,0
-2.081546750,1,1,0,1,1,1,0,0
-2.081505042,1,1,0,1,0,1,0,0
-2.081463375,1,1,0,1,1,1,0,0
-2.081421667,1,1,0,1,0,1,0,0
-2.081380000,1,1,0,1,1,1,0,0
-2.081338333,1,1,0,1,0,1,0,0
-2.081296625,1,1,0,1,1,1,0,0
-2.081254958,1,1,0,1,0,1,0,0
-2.081213292,1,1,0,1,1,1,0,0
-2.081171583,1,1,0,1,0,1,0,0
-2.081129917,1,1,0,1,1,1,0,0
-2.081088208,1,1,0,1,0,1,0,0
-2.081046542,1,1,0,1,1,1,0,0
-2.081004875,1,1,0,1,0,1,0,0
-2.080963167,1,1,0,1,1,1,0,0
-2.080921500,1,1,0,1,0,1,0,0
-2.080879792,1,1,0,1,1,1,0,0
-2.080838125,1,1,0,1,0,1,0,0
-2.080796458,1,1,0,1,1,1,0,0
-2.080754750,1,1,0,1,0,1,0,0
-2.080713083,1,1,0,1,1,1,0,0
-2.080671417,1,1,0,1,0,1,0,0
-2.080629708,1,1,0,1,1,1,0,0
-2.080588042,1,1,0,1,0,1,0,0
-2.080546333,1,1,0,1,1,1,0,0
-2.080504667,1,1,0,1,0,1,0,0
-2.080463000,1,1,0,1,1,1,0,0
-2.080421292,1,1,0,1,0,1,0,0
-2.080379625,1,1,0,1,1,1,0,0
-2.080337917,1,1,0,1,0,1,0,0
-2.080296250,1,1,0,1,1,1,0,0
-2.080254583,1,1,0,1,0,1,0,0
-2.080212875,1,1,0,1,1,1,0,0
-2.080171208,1,1,0,1,0,1,0,0
-2.080129542,1,1,0,1,1,1,0,0
-2.080087833,1,1,0,1,0,1,0,0
-2.080046167,1,1,0,1,1,1,0,0
-2.080004458,1,1,0,1,0,1,0,0
-2.079962792,1,1,0,1,1,1,0,0
-2.079921125,1,1,0,1,0,1,0,0
-2.079879417,1,1,0,1,1,1,0,0
-2.079837750,1,1,0,1,0,1,0,0
-2.079796083,1,1,0,1,1,1,0,0
-2.079754375,1,1,0,1,0,1,0,0
-2.079712708,1,1,0,1,1,1,0,0
-2.079671000,1,1,0,1,0,1,0,0
-2.079629333,1,1,0,1,1,1,0,0
-2.079587667,1,1,0,1,0,1,0,0
-2.079545958,1,1,0,1,1,1,0,0
-2.079504292,1,1,0,1,0,1,0,0
-2.079462583,1,1,0,1,1,1,0,0
-2.079420917,1,1,0,1,0,1,0,0
-2.079379250,1,1,0,1,1,1,0,0
-2.079337542,1,1,0,1,0,1,0,0
-2.079295875,1,1,0,1,1,1,0,0
-2.079254208,1,1,0,1,0,1,0,0
-2.079212500,1,1,0,1,1,1,0,0
-2.079170833,1,1,0,1,0,1,0,0
-2.079129125,1,1,0,1,1,1,0,0
-2.079087458,1,1,0,1,0,1,0,0
-2.079045792,1,1,0,1,1,1,0,0
-2.079004083,1,1,0,1,0,1,0,0
-2.078962417,1,1,0,1,1,1,0,0
-2.078920708,1,1,0,1,0,1,0,0
-2.078879042,1,1,0,1,1,1,0,0
-2.078837375,1,1,0,1,0,1,0,0
-2.078795667,1,1,0,1,1,1,0,0
-2.078754000,1,1,0,1,0,1,0,0
-2.078712333,1,1,0,1,1,1,0,0
-2.078670625,1,1,0,1,0,1,0,0
-2.078628958,1,1,0,1,1,1,0,0
-2.078587250,1,1,0,1,0,1,0,0
-2.078545583,1,1,0,1,1,1,0,0
-2.078503917,1,1,0,1,0,1,0,0
-2.078462208,1,1,0,1,1,1,0,0
-2.078420542,1,1,0,1,0,1,0,0
-2.078378833,1,1,0,1,1,1,0,0
-2.078337167,1,1,0,1,0,1,0,0
-2.078295500,1,1,0,1,1,1,0,0
-2.078253792,1,1,0,1,0,1,0,0
-2.078212125,1,1,0,1,1,1,0,0
-2.078170458,1,1,0,1,0,1,0,0
-2.078128750,1,1,0,1,1,1,0,0
-2.078087083,1,1,0,1,0,1,0,0
-2.078045375,1,1,0,1,1,1,0,0
-2.078003708,1,1,0,1,0,1,0,0
-2.077962042,1,1,0,1,1,1,0,0
-2.077920333,1,1,0,1,0,1,0,0
-2.077878667,1,1,0,1,1,1,0,0
-2.077836958,1,1,0,1,0,1,0,0
-2.077795292,1,1,0,1,1,1,0,0
-2.077753625,1,1,0,1,0,1,0,0
-2.077711917,1,1,0,1,1,1,0,0
-2.077670250,1,1,0,1,0,1,0,0
-2.077628583,1,1,0,1,1,1,0,0
-2.077586875,1,1,0,1,0,1,0,0
-2.077545208,1,1,0,1,1,1,0,0
-2.077503500,1,1,0,1,0,1,0,0
-2.077461833,1,1,0,1,1,1,0,0
-2.077420167,1,1,0,1,0,1,0,0
-2.077378458,1,1,0,1,1,1,0,0
-2.077336792,1,1,0,1,0,1,0,0
-2.077295125,1,1,0,1,1,1,0,0
-2.077253417,1,1,0,1,0,1,0,0
-2.077211750,1,1,0,1,1,1,0,0
-2.077170042,1,1,0,1,0,1,0,0
-2.077128375,1,1,0,1,1,1,0,0
-2.077086708,1,1,0,1,0,1,0,0
-2.077045000,1,1,0,1,1,1,0,0
-2.077003333,1,1,0,1,0,1,0,0
-2.076961625,1,1,0,1,1,1,0,0
-2.076919958,1,1,0,1,0,1,0,0
-2.076878292,1,1,0,1,1,1,0,0
-2.076836583,1,1,0,1,0,1,0,0
-2.076794917,1,1,0,1,1,1,0,0
-2.076753250,1,1,0,1,0,1,0,0
-2.076711542,1,1,0,1,1,1,0,0
-2.076669875,1,1,0,1,0,1,0,0
-2.076628167,1,1,0,1,1,1,0,0
-2.076586500,1,1,0,1,0,1,0,0
-2.076544833,1,1,0,1,1,1,0,0
-2.076503125,1,1,0,1,0,1,0,0
-2.076461458,1,1,0,1,1,1,0,0
-2.076419750,1,1,0,1,0,1,0,0
-2.076378083,1,1,0,1,1,1,0,0
-2.076336417,1,1,0,1,0,1,0,0
-2.076294708,1,1,0,1,1,1,0,0
-2.076253042,1,1,0,1,0,1,0,0
-2.076211375,1,1,0,1,1,1,0,0
-2.076169667,1,1,0,1,0,1,0,0
-2.076128000,1,1,0,1,1,1,0,0
-2.076086292,1,1,0,1,0,1,0,0
-2.076044625,1,1,0,1,1,1,0,0
-2.076002958,1,1,0,1,0,1,0,0
-2.075961250,1,1,0,1,1,1,0,0
-2.075919583,1,1,0,1,0,1,0,0
-2.075877917,1,1,0,1,1,1,0,0
-2.075836208,1,1,0,1,0,1,0,0
-2.075794542,1,1,0,1,1,1,0,0
-2.075752833,1,1,0,1,0,1,0,0
-2.075711167,1,1,0,1,1,1,0,0
-2.075669500,1,1,0,1,0,1,0,0
-2.075627792,1,1,0,1,1,1,0,0
-2.075586125,1,1,0,1,0,1,0,0
-2.075544417,1,1,0,1,1,1,0,0
-2.075502750,1,1,0,1,0,1,0,0
-2.075461083,1,1,0,1,1,1,0,0
-2.075419375,1,1,0,1,0,1,0,0
-2.075377708,1,1,0,1,1,1,0,0
-2.075336042,1,1,0,1,0,1,0,0
-2.075294333,1,1,0,1,1,1,0,0
-2.075252667,1,1,0,1,0,1,0,0
-2.075210958,1,1,0,1,1,1,0,0
-2.075169292,1,1,0,1,0,1,0,0
-2.075127625,1,1,0,1,1,1,0,0
-2.075085917,1,1,0,1,0,1,0,0
-2.075044250,1,1,0,1,1,1,0,0
-2.075002542,1,1,0,1,0,1,0,0
-2.074960875,1,1,0,1,1,1,0,0
-2.074919208,1,1,0,1,0,1,0,0
-2.074877500,1,1,0,1,1,1,0,0
-2.074835833,1,1,0,1,0,1,0,0
-2.074794167,1,1,0,1,1,1,0,0
-2.074752458,1,1,0,1,0,1,0,0
-2.074710792,1,1,0,1,1,1,0,0
-2.074669083,1,1,0,1,0,1,0,0
-2.074627417,1,1,0,1,1,1,0,0
-2.074585750,1,1,0,1,0,1,0,0
-2.074544042,1,1,0,1,1,1,0,0
-2.074502375,1,1,0,1,0,1,0,0
-2.074460667,1,1,0,1,1,1,0,0
-2.074419000,1,1,0,1,0,1,0,0
-2.074377333,1,1,0,1,1,1,0,0
-2.074335625,1,1,0,1,0,1,0,0
-2.074293958,1,1,0,1,1,1,0,0
-2.074252292,1,1,0,1,0,1,0,0
-2.074210583,1,1,0,1,1,1,0,0
-2.074168917,1,1,0,1,0,1,0,0
-2.074127208,1,1,0,1,1,1,0,0
-2.074085542,1,1,0,1,0,1,0,0
-2.074043875,1,1,0,1,1,1,0,0
-2.074002167,1,1,0,1,0,1,0,0
-2.073960500,1,1,0,1,1,1,0,0
-2.073918833,1,1,0,1,0,1,0,0
-2.073877125,1,1,0,1,1,1,0,0
-2.073835458,1,1,0,1,0,1,0,0
-2.073793750,1,1,0,1,1,1,0,0
-2.073752083,1,1,0,1,0,1,0,0
-2.073710417,1,1,0,1,1,1,0,0
-2.073668708,1,1,0,1,0,1,0,0
-2.073627042,1,1,0,1,1,1,0,0
-2.073585333,1,1,0,1,0,1,0,0
-2.073543667,1,1,0,1,1,1,0,0
-2.073502000,1,1,0,1,0,1,0,0
-2.073460292,1,1,0,1,1,1,0,0
-2.073418625,1,1,0,1,0,1,0,0
-2.073376958,1,1,0,1,1,1,0,0
-2.073335250,1,1,0,1,0,1,0,0
-2.073293583,1,1,0,1,1,1,0,0
-2.073251875,1,1,0,1,0,1,0,0
-2.073210208,1,1,0,1,1,1,0,0
-2.073168542,1,1,0,1,0,1,0,0
-2.073126833,1,1,0,1,1,1,0,0
-2.073085167,1,1,0,1,0,1,0,0
-2.073043458,1,1,0,1,1,1,0,0
-2.073001792,1,1,0,1,0,1,0,0
-2.072960125,1,1,0,1,1,1,0,0
-2.072918417,1,1,0,1,0,1,0,0
-2.072876750,1,1,0,1,1,1,0,0
-2.072835083,1,1,0,1,0,1,0,0
-2.072793375,1,1,0,1,1,1,0,0
-2.072751708,1,1,0,1,0,1,0,0
-2.072710000,1,1,0,1,1,1,0,0
-2.072668333,1,1,0,1,0,1,0,0
-2.072626667,1,1,0,1,1,1,0,0
-2.072584958,1,1,0,1,0,1,0,0
-2.072543292,1,1,0,1,1,1,0,0
-2.072501583,1,1,0,1,0,1,0,0
-2.072459917,1,1,0,1,1,1,0,0
-2.072418250,1,1,0,1,0,1,0,0
-2.072376542,1,1,0,1,1,1,0,0
-2.072334875,1,1,0,1,0,1,0,0
-2.072293208,1,1,0,1,1,1,0,0
-2.072251500,1,1,0,1,0,1,0,0
-2.072209833,1,1,0,1,1,1,0,0
-2.072168125,1,1,0,1,0,1,0,0
-2.072126458,1,1,0,1,1,1,0,0
-2.072084792,1,1,0,1,0,1,0,0
-2.072043083,1,1,0,1,1,1,0,0
-2.072001417,1,1,0,1,0,1,0,0
-2.071959750,1,1,0,1,1,1,0,0
-2.071918042,1,1,0,1,0,1,0,0
-2.071876375,1,1,0,1,1,1,0,0
-2.071834667,1,1,0,1,0,1,0,0
-2.071793000,1,1,0,1,1,1,0,0
-2.071751333,1,1,0,1,0,1,0,0
-2.071709625,1,1,0,1,1,1,0,0
-2.071667958,1,1,0,1,0,1,0,0
-2.071626250,1,1,0,1,1,1,0,0
-2.071584583,1,1,0,1,0,1,0,0
-2.071542917,1,1,0,1,1,1,0,0
-2.071501208,1,1,0,1,0,1,0,0
-2.071459542,1,1,0,1,1,1,0,0
-2.071417875,1,1,0,1,0,1,0,0
-2.071376167,1,1,0,1,1,1,0,0
-2.071334500,1,1,0,1,0,1,0,0
-2.071292792,1,1,0,1,1,1,0,0
-2.071251125,1,1,0,1,0,1,0,0
-2.071209458,1,1,0,1,1,1,0,0
-2.071167750,1,1,0,1,0,1,0,0
-2.071126083,1,1,0,1,1,1,0,0
-2.071084375,1,1,0,1,0,1,0,0
-2.071042708,1,1,0,1,1,1,0,0
-2.071001042,1,1,0,1,0,1,0,0
-2.070959333,1,1,0,1,1,1,0,0
-2.070917667,1,1,0,1,0,1,0,0
-2.070876000,1,1,0,1,1,1,0,0
-2.070834292,1,1,0,1,0,1,0,0
-2.070792625,1,1,0,1,1,1,0,0
-2.070750917,1,1,0,1,0,1,0,0
-2.070709250,1,1,0,1,1,1,0,0
-2.070667583,1,1,0,1,0,1,0,0
-2.070625875,1,1,0,1,1,1,0,0
-2.070584208,1,1,0,1,0,1,0,0
-2.070542542,1,1,0,1,1,1,0,0
-2.070500833,1,1,0,1,0,1,0,0
-2.070459167,1,1,0,1,1,1,0,0
-2.070417458,1,1,0,1,0,1,0,0
-2.070375792,1,1,0,1,1,1,0,0
-2.070334125,1,1,0,1,0,1,0,0
-2.070292417,1,1,0,1,1,1,0,0
-2.070250750,1,1,0,1,0,1,0,0
-2.070209042,1,1,0,1,1,1,0,0
-2.070167375,1,1,0,1,0,1,0,0
-2.070125708,1,1,0,1,1,1,0,0
-2.070084000,1,1,0,1,0,1,0,0
-2.070042333,1,1,0,1,1,1,0,0
-2.070000667,1,1,0,1,0,1,0,0
-2.069958958,1,1,0,1,1,1,0,0
-2.069917292,1,1,0,1,0,1,0,0
-2.069875583,1,1,0,1,1,1,0,0
-2.069833917,1,1,0,1,0,1,0,0
-2.069792250,1,1,0,1,1,1,0,0
-2.069750542,1,1,0,1,0,1,0,0
-2.069708875,1,1,0,1,1,1,0,0
-2.069667167,1,1,0,1,0,1,0,0
-2.069625500,1,1,0,1,1,1,0,0
-2.069583833,1,1,0,1,0,1,0,0
-2.069542125,1,1,0,1,1,1,0,0
-2.069500458,1,1,0,1,0,1,0,0
-2.069458792,1,1,0,1,1,1,0,0
-2.069417083,1,1,0,1,0,1,0,0
-2.069375417,1,1,0,1,1,1,0,0
-2.069333708,1,1,0,1,0,1,0,0
-2.069292042,1,1,0,1,1,1,0,0
-2.069250375,1,1,0,1,0,1,0,0
-2.069208667,1,1,0,1,1,1,0,0
-2.069167000,1,1,0,1,0,1,0,0
-2.069125292,1,1,0,1,1,1,0,0
-2.069083625,1,1,0,1,0,1,0,0
-2.069041958,1,1,0,1,1,1,0,0
-2.069000250,1,1,0,1,0,1,0,0
-2.068958583,1,1,0,1,1,1,0,0
-2.068916917,1,1,0,1,0,1,0,0
-2.068875208,1,1,0,1,1,1,0,0
-2.068833542,1,1,0,1,0,1,0,0
-2.068791833,1,1,0,1,1,1,0,0
-2.068750167,1,1,0,1,0,1,0,0
-2.068708500,1,1,0,1,1,1,0,0
-2.068666792,1,1,0,1,0,1,0,0
-2.068625125,1,1,0,1,1,1,0,0
-2.068583458,1,1,0,1,0,1,0,0
-2.068541750,1,1,0,1,1,1,0,0
-2.068500083,1,1,0,1,0,1,0,0
-2.068458375,1,1,0,1,1,1,0,0
-2.068416708,1,1,0,1,0,1,0,0
-2.068375042,1,1,0,1,1,1,0,0
-2.068333333,1,1,0,1,0,1,0,0
-2.068291667,1,1,0,1,1,1,0,0
-2.068249958,1,1,0,1,0,1,0,0
-2.068208292,1,1,0,1,1,1,0,0
-2.068166625,1,1,0,1,0,1,0,0
-2.068124917,1,1,0,1,1,1,0,0
-2.068083250,1,1,0,1,0,1,0,0
-2.068041583,1,1,0,1,1,1,0,0
-2.067999875,1,1,0,1,0,1,0,0
-2.067958208,1,1,0,1,1,1,0,0
-2.067916500,1,1,0,1,0,1,0,0
-2.067874833,1,1,0,1,1,1,0,0
-2.067833167,1,1,0,1,0,1,0,0
-2.067791458,1,1,0,1,1,1,0,0
-2.067749792,1,1,0,1,0,1,0,0
-2.067708083,1,1,0,1,1,1,0,0
-2.067666417,1,1,0,1,0,1,0,0
-2.067624750,1,1,0,1,1,1,0,0
-2.067583042,1,1,0,1,0,1,0,0
-2.067541375,1,1,0,1,1,1,0,0
-2.067499708,1,1,0,1,0,1,0,0
-2.067458000,1,1,0,1,1,1,0,0
-2.067416333,1,1,0,1,0,1,0,0
-2.067374625,1,1,0,1,1,1,0,0
-2.067332958,1,1,0,1,0,1,0,0
-2.067291292,1,1,0,1,1,1,0,0
-2.067249583,1,1,0,1,0,1,0,0
-2.067207917,1,1,0,1,1,1,0,0
-2.067166208,1,1,0,1,0,1,0,0
-2.067124542,1,1,0,1,1,1,0,0
-2.067082875,1,1,0,1,0,1,0,0
-2.067041167,1,1,0,1,1,1,0,0
-2.066999500,1,1,0,1,0,1,0,0
-2.066957833,1,1,0,1,1,1,0,0
-2.066916125,1,1,0,1,0,1,0,0
-2.066874458,1,1,0,1,1,1,0,0
-2.066832750,1,1,0,1,0,1,0,0
-2.066791083,1,1,0,1,1,1,0,0
-2.066749417,1,1,0,1,0,1,0,0
-2.066707708,1,1,0,1,1,1,0,0
-2.066666042,1,1,0,1,0,1,0,0
-2.066624375,1,1,0,1,1,1,0,0
-2.066582667,1,1,0,1,0,1,0,0
-2.066541000,1,1,0,1,1,1,0,0
-2.066499292,1,1,0,1,0,1,0,0
-2.066457625,1,1,0,1,1,1,0,0
-2.066415958,1,1,0,1,0,1,0,0
-2.066374250,1,1,0,1,1,1,0,0
-2.066332583,1,1,0,1,0,1,0,0
-2.066290875,1,1,0,1,1,1,0,0
-2.066249208,1,1,0,1,0,1,0,0
-2.066207542,1,1,0,1,1,1,0,0
-2.066165833,1,1,0,1,0,1,0,0
-2.066124167,1,1,0,1,1,1,0,0
-2.066082500,1,1,0,1,0,1,0,0
-2.066040792,1,1,0,1,1,1,0,0
-2.065999125,1,1,0,1,0,1,0,0
-2.065957417,1,1,0,1,1,1,0,0
-2.065915750,1,1,0,1,0,1,0,0
-2.065874083,1,1,0,1,1,1,0,0
-2.065832375,1,1,0,1,0,1,0,0
-2.065790708,1,1,0,1,1,1,0,0
-2.065749000,1,1,0,1,0,1,0,0
-2.065707333,1,1,0,1,1,1,0,0
-2.065665667,1,1,0,1,0,1,0,0
-2.065623958,1,1,0,1,1,1,0,0
-2.065582292,1,1,0,1,0,1,0,0
-2.065540625,1,1,0,1,1,1,0,0
-2.065498917,1,1,0,1,0,1,0,0
-2.065457250,1,1,0,1,1,1,0,0
-2.065415542,1,1,0,1,0,1,0,0
-2.065373875,1,1,0,1,1,1,0,0
-2.065332208,1,1,0,1,0,1,0,0
-2.065290500,1,1,0,1,1,1,0,0
-2.065248833,1,1,0,1,0,1,0,0
-2.065207167,1,1,0,1,1,1,0,0
-2.065165458,1,1,0,1,0,1,0,0
-2.065123792,1,1,0,1,1,1,0,0
-2.065082083,1,1,0,1,0,1,0,0
-2.065040417,1,1,0,1,1,1,0,0
-2.064998750,1,1,0,1,0,1,0,0
-2.064957042,1,1,0,1,1,1,0,0
-2.064915375,1,1,0,1,0,1,0,0
-2.064873667,1,1,0,1,1,1,0,0
-2.064832000,1,1,0,1,0,1,0,0
-2.064790333,1,1,0,1,1,1,0,0
-2.064748625,1,1,0,1,0,1,0,0
-2.064706958,1,1,0,1,1,1,0,0
-2.064665292,1,1,0,1,0,1,0,0
-2.064623583,1,1,0,1,1,1,0,0
-2.064581917,1,1,0,1,0,1,0,0
-2.064540208,1,1,0,1,1,1,0,0
-2.064498542,1,1,0,1,0,1,0,0
-2.064456875,1,1,0,1,1,1,0,0
-2.064415167,1,1,0,1,0,1,0,0
-2.064373500,1,1,0,1,1,1,0,0
-2.064331792,1,1,0,1,0,1,0,0
-2.064290125,1,1,0,1,1,1,0,0
-2.064248458,1,1,0,1,0,1,0,0
-2.064206750,1,1,0,1,1,1,0,0
-2.064165083,1,1,0,1,0,1,0,0
-2.064123417,1,1,0,1,1,1,0,0
-2.064081708,1,1,0,1,0,1,0,0
-2.064040042,1,1,0,1,1,1,0,0
-2.063998333,1,1,0,1,0,1,0,0
-2.063956667,1,1,0,1,1,1,0,0
-2.063915000,1,1,0,1,0,1,0,0
-2.063873292,1,1,0,1,1,1,0,0
-2.063831625,1,1,0,1,0,1,0,0
-2.063789917,1,1,0,1,1,1,0,0
-2.063748250,1,1,0,1,0,1,0,0
-2.063706583,1,1,0,1,1,1,0,0
-2.063664875,1,1,0,1,0,1,0,0
-2.063623208,1,1,0,1,1,1,0,0
-2.063581542,1,1,0,1,0,1,0,0
-2.063539833,1,1,0,1,1,1,0,0
-2.063498167,1,1,0,1,0,1,0,0
-2.063456458,1,1,0,1,1,1,0,0
-2.063414792,1,1,0,1,0,1,0,0
-2.063373125,1,1,0,1,1,1,0,0
-2.063331417,1,1,0,1,0,1,0,0
-2.063289750,1,1,0,1,1,1,0,0
-2.063248042,1,1,0,1,0,1,0,0
-2.063206375,1,1,0,1,1,1,0,0
-2.063164708,1,1,0,1,0,1,0,0
-2.063123000,1,1,0,1,1,1,0,0
-2.063081333,1,1,0,1,0,1,0,0
-2.063039667,1,1,0,1,1,1,0,0
-2.062997958,1,1,0,1,0,1,0,0
-2.062956292,1,1,0,1,1,1,0,0
-2.062914583,1,1,0,1,0,1,0,0
-2.062872917,1,1,0,1,1,1,0,0
-2.062831250,1,1,0,1,0,1,0,0
-2.062789542,1,1,0,1,1,1,0,0
-2.062747875,1,1,0,1,0,1,0,0
-2.062706208,1,1,0,1,1,1,0,0
-2.062664500,1,1,0,1,0,1,0,0
-2.062622833,1,1,0,1,1,1,0,0
-2.062581125,1,1,0,1,0,1,0,0
-2.062539458,1,1,0,1,1,1,0,0
-2.062497792,1,1,0,1,0,1,0,0
-2.062456083,1,1,0,1,1,1,0,0
-2.062414417,1,1,0,1,0,1,0,0
-2.062372708,1,1,0,1,1,1,0,0
-2.062331042,1,1,0,1,0,1,0,0
-2.062289375,1,1,0,1,1,1,0,0
-2.062247667,1,1,0,1,0,1,0,0
-2.062206000,1,1,0,1,1,1,0,0
-2.062164333,1,1,0,1,0,1,0,0
-2.062122625,1,1,0,1,1,1,0,0
-2.062080958,1,1,0,1,0,1,0,0
-2.062039250,1,1,0,1,1,1,0,0
-2.061997583,1,1,0,1,0,1,0,0
-2.061955917,1,1,0,1,1,1,0,0
-2.061914208,1,1,0,1,0,1,0,0
-2.061872542,1,1,0,1,1,1,0,0
-2.061830833,1,1,0,1,0,1,0,0
-2.061789167,1,1,0,1,1,1,0,0
-2.061747500,1,1,0,1,0,1,0,0
-2.061705792,1,1,0,1,1,1,0,0
-2.061664125,1,1,0,1,0,1,0,0
-2.061622458,1,1,0,1,1,1,0,0
-2.061580750,1,1,0,1,0,1,0,0
-2.061539083,1,1,0,1,1,1,0,0
-2.061497375,1,1,0,1,0,1,0,0
-2.061455708,1,1,0,1,1,1,0,0
-2.061414042,1,1,0,1,0,1,0,0
-2.061372333,1,1,0,1,1,1,0,0
-2.061330667,1,1,0,1,0,1,0,0
-2.061289000,1,1,0,1,1,1,0,0
-2.061247292,1,1,0,1,0,1,0,0
-2.061205625,1,1,0,1,1,1,0,0
-2.061163917,1,1,0,1,0,1,0,0
-2.061122250,1,1,0,1,1,1,0,0
-2.061080583,1,1,0,1,0,1,0,0
-2.061038875,1,1,0,1,1,1,0,0
-2.060997208,1,1,0,1,0,1,0,0
-2.060955500,1,1,0,1,1,1,0,0
-2.060913833,1,1,0,1,0,1,0,0
-2.060872167,1,1,0,1,1,1,0,0
-2.060830458,1,1,0,1,0,1,0,0
-2.060788792,1,1,0,1,1,1,0,0
-2.060747125,1,1,0,1,0,1,0,0
-2.060705417,1,1,0,1,1,1,0,0
-2.060663750,1,1,0,1,0,1,0,0
-2.060622042,1,1,0,1,1,1,0,0
-2.060580375,1,1,0,1,0,1,0,0
-2.060538708,1,1,0,1,1,1,0,0
-2.060497000,1,1,0,1,0,1,0,0
-2.060455333,1,1,0,1,1,1,0,0
-2.060413625,1,1,0,1,0,1,0,0
-2.060371958,1,1,0,1,1,1,0,0
-2.060330292,1,1,0,1,0,1,0,0
-2.060288583,1,1,0,1,1,1,0,0
-2.060246917,1,1,0,1,0,1,0,0
-2.060205250,1,1,0,1,1,1,0,0
-2.060163542,1,1,0,1,0,1,0,0
-2.060121875,1,1,0,1,1,1,0,0
-2.060080167,1,1,0,1,0,1,0,0
-2.060038500,1,1,0,1,1,1,0,0
-2.059996833,1,1,0,1,0,1,0,0
-2.059955125,1,1,0,1,1,1,0,0
-2.059913458,1,1,0,1,0,1,0,0
-2.059871750,1,1,0,1,1,1,0,0
-2.059830083,1,1,0,1,0,1,0,0
-2.059788417,1,1,0,1,1,1,0,0
-2.059746708,1,1,0,1,0,1,0,0
-2.059705042,1,1,0,1,1,1,0,0
-2.059663375,1,1,0,1,0,1,0,0
-2.059621667,1,1,0,1,1,1,0,0
-2.059580000,1,1,0,1,0,1,0,0
-2.059538292,1,1,0,1,1,1,0,0
-2.059496625,1,1,0,1,0,1,0,0
-2.059454958,1,1,0,1,1,1,0,0
-2.059413250,1,1,0,1,0,1,0,0
-2.059371583,1,1,0,1,1,1,0,0
-2.059329917,1,1,0,1,0,1,0,0
-2.059288208,1,1,0,1,1,1,0,0
-2.059246542,1,1,0,1,0,1,0,0
-2.059204833,1,1,0,1,1,1,0,0
-2.059163167,1,1,0,1,0,1,0,0
-2.059121500,1,1,0,1,1,1,0,0
-2.059079792,1,1,0,1,0,1,0,0
-2.059038125,1,1,0,1,1,1,0,0
-2.058996417,1,1,0,1,0,1,0,0
-2.058954750,1,1,0,1,1,1,0,0
-2.058913083,1,1,0,1,0,1,0,0
-2.058871375,1,1,0,1,1,1,0,0
-2.058829708,1,1,0,1,0,1,0,0
-2.058788042,1,1,0,1,1,1,0,0
-2.058746333,1,1,0,1,0,1,0,0
-2.058704667,1,1,0,1,1,1,0,0
-2.058662958,1,1,0,1,0,1,0,0
-2.058621292,1,1,0,1,1,1,0,0
-2.058579625,1,1,0,1,0,1,0,0
-2.058537917,1,1,0,1,1,1,0,0
-2.058496250,1,1,0,1,0,1,0,0
-2.058454542,1,1,0,1,1,1,0,0
-2.058412875,1,1,0,1,0,1,0,0
-2.058371208,1,1,0,1,1,1,0,0
-2.058329500,1,1,0,1,0,1,0,0
-2.058287833,1,1,0,1,1,1,0,0
-2.058246167,1,1,0,1,0,1,0,0
-2.058204458,1,1,0,1,1,1,0,0
-2.058162792,1,1,0,1,0,1,0,0
-2.058121083,1,1,0,1,1,1,0,0
-2.058079417,1,1,0,1,0,1,0,0
-2.058037750,1,1,0,1,1,1,0,0
-2.057996042,1,1,0,1,0,1,0,0
-2.057954375,1,1,0,1,1,1,0,0
-2.057912667,1,1,0,1,0,1,0,0
-2.057871000,1,1,0,1,1,1,0,0
-2.057829333,1,1,0,1,0,1,0,0
